######################### Start train #########################
[Learner] Update_iteration: 104880 	 | actor_loss : -20.301 	 | critic_loss : 0.011
[Learner] Update_iteration: 104940 	 | actor_loss : -20.281 	 | critic_loss : 0.012
[Learner] Update_iteration: 105000 	 | actor_loss : -20.278 	 | critic_loss : 0.004
[Learner] Update_iteration: 105060 	 | actor_loss : -20.255 	 | critic_loss : 0.004
[Learner] Update_iteration: 105120 	 | actor_loss : -20.252 	 | critic_loss : 0.004
[Learner] Update_iteration: 105180 	 | actor_loss : -20.246 	 | critic_loss : 0.004
[Learner] Update_iteration: 105240 	 | actor_loss : -20.236 	 | critic_loss : 0.003
[Learner] Update_iteration: 105300 	 | actor_loss : -20.228 	 | critic_loss : 0.002
[Learner] Update_iteration: 105360 	 | actor_loss : -20.213 	 | critic_loss : 0.002
[Learner] Update_iteration: 105420 	 | actor_loss : -20.203 	 | critic_loss : 0.002
[Learner] Update_iteration: 105480 	 | actor_loss : -20.193 	 | critic_loss : 0.002
[Learner] Update_iteration: 105540 	 | actor_loss : -20.172 	 | critic_loss : 0.002
[Learner] Update_iteration: 105600 	 | actor_loss : -20.175 	 | critic_loss : 0.001
[Learner] Update_iteration: 105660 	 | actor_loss : -20.162 	 | critic_loss : 0.006
[Learner] Update_iteration: 105720 	 | actor_loss : -20.142 	 | critic_loss : 0.008
[Learner] Update_iteration: 105780 	 | actor_loss : -20.147 	 | critic_loss : 0.009
[Learner] Update_iteration: 105840 	 | actor_loss : -20.122 	 | critic_loss : 0.003
[Learner] Update_iteration: 105900 	 | actor_loss : -20.119 	 | critic_loss : 0.002
[Learner] Update_iteration: 105960 	 | actor_loss : -20.103 	 | critic_loss : 0.001
[Learner] Update_iteration: 106020 	 | actor_loss : -20.105 	 | critic_loss : 0.002
[Learner] Update_iteration: 106080 	 | actor_loss : -20.088 	 | critic_loss : 0.003
[Learner] Update_iteration: 106140 	 | actor_loss : -20.081 	 | critic_loss : 0.008
[Learner] Update_iteration: 106200 	 | actor_loss : -20.065 	 | critic_loss : 0.004
[Learner] Update_iteration: 106260 	 | actor_loss : -20.061 	 | critic_loss : 0.009
[Learner] Update_iteration: 106320 	 | actor_loss : -20.043 	 | critic_loss : 0.004
[Learner] Update_iteration: 106380 	 | actor_loss : -20.033 	 | critic_loss : 0.006
[Learner] Update_iteration: 106440 	 | actor_loss : -20.023 	 | critic_loss : 0.001
[Learner] Update_iteration: 106500 	 | actor_loss : -20.014 	 | critic_loss : 0.002
[Learner] Update_iteration: 106560 	 | actor_loss : -20.004 	 | critic_loss : 0.002
[Learner] Update_iteration: 106620 	 | actor_loss : -20.003 	 | critic_loss : 0.002
[Learner] Update_iteration: 106680 	 | actor_loss : -19.982 	 | critic_loss : 0.002
[Learner] Update_iteration: 106740 	 | actor_loss : -19.976 	 | critic_loss : 0.009
[Learner] Update_iteration: 106800 	 | actor_loss : -19.960 	 | critic_loss : 0.005
[Learner] Update_iteration: 106860 	 | actor_loss : -19.953 	 | critic_loss : 0.008
[Learner] Update_iteration: 106920 	 | actor_loss : -19.940 	 | critic_loss : 0.006
[Learner] Update_iteration: 106980 	 | actor_loss : -19.917 	 | critic_loss : 0.006
[Learner] Update_iteration: 107040 	 | actor_loss : -19.931 	 | critic_loss : 0.006
[Learner] Update_iteration: 107100 	 | actor_loss : -19.916 	 | critic_loss : 0.003
[Learner] Update_iteration: 107160 	 | actor_loss : -19.899 	 | critic_loss : 0.002
[Learner] Update_iteration: 107220 	 | actor_loss : -19.890 	 | critic_loss : 0.003
[Learner] Update_iteration: 107280 	 | actor_loss : -19.875 	 | critic_loss : 0.008
[Learner] Update_iteration: 107340 	 | actor_loss : -19.874 	 | critic_loss : 0.003
[Learner] Update_iteration: 107400 	 | actor_loss : -19.856 	 | critic_loss : 0.002
[Learner] Update_iteration: 107460 	 | actor_loss : -19.843 	 | critic_loss : 0.005
[Learner] Update_iteration: 107520 	 | actor_loss : -19.839 	 | critic_loss : 0.002
[Learner] Update_iteration: 107580 	 | actor_loss : -19.814 	 | critic_loss : 0.003
[Learner] Update_iteration: 107640 	 | actor_loss : -19.819 	 | critic_loss : 0.010
[Learner] Update_iteration: 107700 	 | actor_loss : -19.807 	 | critic_loss : 0.004
[Learner] Update_iteration: 107760 	 | actor_loss : -19.793 	 | critic_loss : 0.003
[Learner] Update_iteration: 107820 	 | actor_loss : -19.782 	 | critic_loss : 0.001
[Learner] Update_iteration: 107880 	 | actor_loss : -19.772 	 | critic_loss : 0.010
[Learner] Update_iteration: 107940 	 | actor_loss : -19.752 	 | critic_loss : 0.005
[Learner] Update_iteration: 108000 	 | actor_loss : -19.763 	 | critic_loss : 0.006
[Learner] Update_iteration: 108060 	 | actor_loss : -19.742 	 | critic_loss : 0.006
[Learner] Update_iteration: 108120 	 | actor_loss : -19.734 	 | critic_loss : 0.003
[Learner] Update_iteration: 108180 	 | actor_loss : -19.721 	 | critic_loss : 0.003
[Learner] Update_iteration: 108240 	 | actor_loss : -19.707 	 | critic_loss : 0.004
[Learner] Update_iteration: 108300 	 | actor_loss : -19.701 	 | critic_loss : 0.002
[Learner] Update_iteration: 108360 	 | actor_loss : -19.693 	 | critic_loss : 0.002
[Learner] Update_iteration: 108420 	 | actor_loss : -19.692 	 | critic_loss : 0.003
[Learner] Update_iteration: 108480 	 | actor_loss : -19.675 	 | critic_loss : 0.002
[Learner] Update_iteration: 108540 	 | actor_loss : -19.650 	 | critic_loss : 0.004
[Learner] Update_iteration: 108600 	 | actor_loss : -19.651 	 | critic_loss : 0.012
[Learner] Update_iteration: 108660 	 | actor_loss : -19.653 	 | critic_loss : 0.004
[Learner] Update_iteration: 108720 	 | actor_loss : -19.633 	 | critic_loss : 0.004
[Learner] Update_iteration: 108780 	 | actor_loss : -19.615 	 | critic_loss : 0.004
[Learner] Update_iteration: 108840 	 | actor_loss : -19.616 	 | critic_loss : 0.002
[Learner] Update_iteration: 108900 	 | actor_loss : -19.596 	 | critic_loss : 0.004
[Learner] Update_iteration: 108960 	 | actor_loss : -19.590 	 | critic_loss : 0.004
[Learner] Update_iteration: 109020 	 | actor_loss : -19.582 	 | critic_loss : 0.009
[Learner] Update_iteration: 109080 	 | actor_loss : -19.577 	 | critic_loss : 0.004
[Learner] Update_iteration: 109140 	 | actor_loss : -19.561 	 | critic_loss : 0.003
[Learner] Update_iteration: 109200 	 | actor_loss : -19.553 	 | critic_loss : 0.001
[Learner] Update_iteration: 109260 	 | actor_loss : -19.539 	 | critic_loss : 0.001
[Learner] Update_iteration: 109320 	 | actor_loss : -19.532 	 | critic_loss : 0.002
[Learner] Update_iteration: 109380 	 | actor_loss : -19.517 	 | critic_loss : 0.002
[Learner] Update_iteration: 109440 	 | actor_loss : -19.470 	 | critic_loss : 0.036
[Learner] Update_iteration: 109500 	 | actor_loss : -19.473 	 | critic_loss : 0.009
[Learner] Update_iteration: 109560 	 | actor_loss : -19.469 	 | critic_loss : 0.004
[Learner] Update_iteration: 109620 	 | actor_loss : -19.462 	 | critic_loss : 0.002
[Learner] Update_iteration: 109680 	 | actor_loss : -19.460 	 | critic_loss : 0.001
[Learner] Update_iteration: 109740 	 | actor_loss : -19.456 	 | critic_loss : 0.001
[Learner] Update_iteration: 109800 	 | actor_loss : -19.441 	 | critic_loss : 0.001
[Learner] Update_iteration: 109860 	 | actor_loss : -19.426 	 | critic_loss : 0.001
[Learner] Update_iteration: 109920 	 | actor_loss : -19.426 	 | critic_loss : 0.001
[Learner] Update_iteration: 109980 	 | actor_loss : -19.417 	 | critic_loss : 0.001
[Learner] Update_iteration: 110040 	 | actor_loss : -19.391 	 | critic_loss : 0.001
[Learner] Update_iteration: 110100 	 | actor_loss : -19.389 	 | critic_loss : 0.003
[Learner] Update_iteration: 110160 	 | actor_loss : -19.390 	 | critic_loss : 0.005
[Learner] Update_iteration: 110220 	 | actor_loss : -19.361 	 | critic_loss : 0.003
[Learner] Update_iteration: 110280 	 | actor_loss : -19.363 	 | critic_loss : 0.003
[Learner] Update_iteration: 110340 	 | actor_loss : -19.354 	 | critic_loss : 0.003
[Learner] Update_iteration: 110400 	 | actor_loss : -19.338 	 | critic_loss : 0.006
[Learner] Update_iteration: 110460 	 | actor_loss : -19.323 	 | critic_loss : 0.002
[Learner] Update_iteration: 110520 	 | actor_loss : -19.326 	 | critic_loss : 0.004
[Learner] Update_iteration: 110580 	 | actor_loss : -19.316 	 | critic_loss : 0.002
[Learner] Update_iteration: 110640 	 | actor_loss : -19.301 	 | critic_loss : 0.001
[Learner] Update_iteration: 110700 	 | actor_loss : -19.299 	 | critic_loss : 0.006
[Learner] Update_iteration: 110760 	 | actor_loss : -19.274 	 | critic_loss : 0.007
[Learner] Update_iteration: 110820 	 | actor_loss : -19.273 	 | critic_loss : 0.002
[Learner] Update_iteration: 110880 	 | actor_loss : -19.260 	 | critic_loss : 0.002
[Learner] Update_iteration: 110940 	 | actor_loss : -19.258 	 | critic_loss : 0.003
[Learner] Update_iteration: 111000 	 | actor_loss : -19.251 	 | critic_loss : 0.016
[Learner] Update_iteration: 111060 	 | actor_loss : -19.219 	 | critic_loss : 0.006
[Learner] Update_iteration: 111120 	 | actor_loss : -19.223 	 | critic_loss : 0.002
[Learner] Update_iteration: 111180 	 | actor_loss : -19.200 	 | critic_loss : 0.003
[Learner] Update_iteration: 111240 	 | actor_loss : -19.210 	 | critic_loss : 0.003
[Learner] Update_iteration: 111300 	 | actor_loss : -19.181 	 | critic_loss : 0.004
[Learner] Update_iteration: 111360 	 | actor_loss : -19.179 	 | critic_loss : 0.001
[Learner] Update_iteration: 111420 	 | actor_loss : -19.170 	 | critic_loss : 0.002
[Learner] Update_iteration: 111480 	 | actor_loss : -19.156 	 | critic_loss : 0.001
[Learner] Update_iteration: 111540 	 | actor_loss : -19.156 	 | critic_loss : 0.001
[Learner] Update_iteration: 111600 	 | actor_loss : -19.145 	 | critic_loss : 0.009
[Learner] Update_iteration: 111660 	 | actor_loss : -19.123 	 | critic_loss : 0.010
[Learner] Update_iteration: 111720 	 | actor_loss : -19.122 	 | critic_loss : 0.003
[Learner] Update_iteration: 111780 	 | actor_loss : -19.112 	 | critic_loss : 0.002
[Learner] Update_iteration: 111840 	 | actor_loss : -19.102 	 | critic_loss : 0.002
[Learner] Update_iteration: 111900 	 | actor_loss : -19.084 	 | critic_loss : 0.004
[Learner] Update_iteration: 111960 	 | actor_loss : -19.079 	 | critic_loss : 0.002
[Learner] Update_iteration: 112020 	 | actor_loss : -19.075 	 | critic_loss : 0.002
[Learner] Update_iteration: 112080 	 | actor_loss : -19.059 	 | critic_loss : 0.002
[Learner] Update_iteration: 112140 	 | actor_loss : -19.050 	 | critic_loss : 0.007
[Learner] Update_iteration: 112200 	 | actor_loss : -19.042 	 | critic_loss : 0.017
[Learner] Update_iteration: 112260 	 | actor_loss : -19.029 	 | critic_loss : 0.004
[Learner] Update_iteration: 112320 	 | actor_loss : -19.026 	 | critic_loss : 0.004
[Learner] Update_iteration: 112380 	 | actor_loss : -19.010 	 | critic_loss : 0.004
[Learner] Update_iteration: 112440 	 | actor_loss : -18.991 	 | critic_loss : 0.002
[Learner] Update_iteration: 112500 	 | actor_loss : -18.992 	 | critic_loss : 0.001
[Learner] Update_iteration: 112560 	 | actor_loss : -18.978 	 | critic_loss : 0.001
[Learner] Update_iteration: 112620 	 | actor_loss : -18.974 	 | critic_loss : 0.003
[Learner] Update_iteration: 112680 	 | actor_loss : -18.957 	 | critic_loss : 0.002
[Learner] Update_iteration: 112740 	 | actor_loss : -18.954 	 | critic_loss : 0.007
[Learner] Update_iteration: 112800 	 | actor_loss : -18.935 	 | critic_loss : 0.003
[Learner] Update_iteration: 112860 	 | actor_loss : -18.924 	 | critic_loss : 0.002
[Learner] Update_iteration: 112920 	 | actor_loss : -18.923 	 | critic_loss : 0.003
[Learner] Update_iteration: 112980 	 | actor_loss : -18.915 	 | critic_loss : 0.001
[Learner] Update_iteration: 113040 	 | actor_loss : -18.896 	 | critic_loss : 0.003
[Learner] Update_iteration: 113100 	 | actor_loss : -18.887 	 | critic_loss : 0.012
[Learner] Update_iteration: 113160 	 | actor_loss : -18.896 	 | critic_loss : 0.006
[Learner] Update_iteration: 113220 	 | actor_loss : -18.869 	 | critic_loss : 0.004
[Learner] Update_iteration: 113280 	 | actor_loss : -18.850 	 | critic_loss : 0.003
[Learner] Update_iteration: 113340 	 | actor_loss : -18.848 	 | critic_loss : 0.003
[Learner] Update_iteration: 113400 	 | actor_loss : -18.834 	 | critic_loss : 0.004
[Learner] Update_iteration: 113460 	 | actor_loss : -18.834 	 | critic_loss : 0.002
[Learner] Update_iteration: 113520 	 | actor_loss : -18.817 	 | critic_loss : 0.002
[Learner] Update_iteration: 113580 	 | actor_loss : -18.806 	 | critic_loss : 0.001
[Learner] Update_iteration: 113640 	 | actor_loss : -18.805 	 | critic_loss : 0.002
[Learner] Update_iteration: 113700 	 | actor_loss : -18.784 	 | critic_loss : 0.012
[Learner] Update_iteration: 113760 	 | actor_loss : -18.766 	 | critic_loss : 0.005
[Learner] Update_iteration: 113820 	 | actor_loss : -18.780 	 | critic_loss : 0.006
[Learner] Update_iteration: 113880 	 | actor_loss : -18.759 	 | critic_loss : 0.002
[Learner] Update_iteration: 113940 	 | actor_loss : -18.749 	 | critic_loss : 0.002
[Learner] Update_iteration: 114000 	 | actor_loss : -18.742 	 | critic_loss : 0.009
[Learner] Update_iteration: 114060 	 | actor_loss : -18.732 	 | critic_loss : 0.006
[Learner] Update_iteration: 114120 	 | actor_loss : -18.720 	 | critic_loss : 0.001
[Learner] Update_iteration: 114180 	 | actor_loss : -18.714 	 | critic_loss : 0.001
[Learner] Update_iteration: 114240 	 | actor_loss : -18.709 	 | critic_loss : 0.001
[Learner] Update_iteration: 114300 	 | actor_loss : -18.694 	 | critic_loss : 0.002
[Learner] Update_iteration: 114360 	 | actor_loss : -18.681 	 | critic_loss : 0.002
[Learner] Update_iteration: 114420 	 | actor_loss : -18.672 	 | critic_loss : 0.006
[Learner] Update_iteration: 114480 	 | actor_loss : -18.656 	 | critic_loss : 0.028
[Learner] Update_iteration: 114540 	 | actor_loss : -18.661 	 | critic_loss : 0.009
[Learner] Update_iteration: 114600 	 | actor_loss : -18.638 	 | critic_loss : 0.004
[Learner] Update_iteration: 114660 	 | actor_loss : -18.633 	 | critic_loss : 0.002
[Learner] Update_iteration: 114720 	 | actor_loss : -18.621 	 | critic_loss : 0.001
[Learner] Update_iteration: 114780 	 | actor_loss : -18.615 	 | critic_loss : 0.001
[Learner] Update_iteration: 114840 	 | actor_loss : -18.604 	 | critic_loss : 0.001
[Learner] Update_iteration: 114900 	 | actor_loss : -18.599 	 | critic_loss : 0.002
[Learner] Update_iteration: 114960 	 | actor_loss : -18.585 	 | critic_loss : 0.003
[Learner] Update_iteration: 115020 	 | actor_loss : -18.572 	 | critic_loss : 0.002
[Learner] Update_iteration: 115080 	 | actor_loss : -18.557 	 | critic_loss : 0.003
[Learner] Update_iteration: 115140 	 | actor_loss : -18.557 	 | critic_loss : 0.002
[Learner] Update_iteration: 115200 	 | actor_loss : -18.555 	 | critic_loss : 0.004
[Learner] Update_iteration: 115260 	 | actor_loss : -18.532 	 | critic_loss : 0.005
[Learner] Update_iteration: 115320 	 | actor_loss : -18.522 	 | critic_loss : 0.001
[Learner] Update_iteration: 115380 	 | actor_loss : -18.510 	 | critic_loss : 0.001
[Learner] Update_iteration: 115440 	 | actor_loss : -18.512 	 | critic_loss : 0.001
[Learner] Update_iteration: 115500 	 | actor_loss : -18.499 	 | critic_loss : 0.006
[Learner] Update_iteration: 115560 	 | actor_loss : -18.488 	 | critic_loss : 0.002
[Learner] Update_iteration: 115620 	 | actor_loss : -18.484 	 | critic_loss : 0.002
[Learner] Update_iteration: 115680 	 | actor_loss : -18.460 	 | critic_loss : 0.004
[Learner] Update_iteration: 115740 	 | actor_loss : -18.454 	 | critic_loss : 0.008
[Learner] Update_iteration: 115800 	 | actor_loss : -18.449 	 | critic_loss : 0.003
[Learner] Update_iteration: 115860 	 | actor_loss : -18.441 	 | critic_loss : 0.005
[Learner] Update_iteration: 115920 	 | actor_loss : -18.429 	 | critic_loss : 0.006
[Learner] Update_iteration: 115980 	 | actor_loss : -18.425 	 | critic_loss : 0.003
[Learner] Update_iteration: 116040 	 | actor_loss : -18.397 	 | critic_loss : 0.004
[Learner] Update_iteration: 116100 	 | actor_loss : -18.407 	 | critic_loss : 0.007
[Learner] Update_iteration: 116160 	 | actor_loss : -18.394 	 | critic_loss : 0.002
[Learner] Update_iteration: 116220 	 | actor_loss : -18.369 	 | critic_loss : 0.004
[Learner] Update_iteration: 116280 	 | actor_loss : -18.371 	 | critic_loss : 0.003
[Learner] Update_iteration: 116340 	 | actor_loss : -18.354 	 | critic_loss : 0.002
[Learner] Update_iteration: 116400 	 | actor_loss : -18.360 	 | critic_loss : 0.003
[Learner] Update_iteration: 116460 	 | actor_loss : -18.336 	 | critic_loss : 0.010
[Learner] Update_iteration: 116520 	 | actor_loss : -18.336 	 | critic_loss : 0.004
[Learner] Update_iteration: 116580 	 | actor_loss : -18.321 	 | critic_loss : 0.004
[Learner] Update_iteration: 116640 	 | actor_loss : -18.312 	 | critic_loss : 0.002
[Learner] Update_iteration: 116700 	 | actor_loss : -18.297 	 | critic_loss : 0.002
[Learner] Update_iteration: 116760 	 | actor_loss : -18.299 	 | critic_loss : 0.001
[Learner] Update_iteration: 116820 	 | actor_loss : -18.283 	 | critic_loss : 0.002
[Learner] Update_iteration: 116880 	 | actor_loss : -18.280 	 | critic_loss : 0.016
[Learner] Update_iteration: 116940 	 | actor_loss : -18.250 	 | critic_loss : 0.015
[Learner] Update_iteration: 117000 	 | actor_loss : -18.256 	 | critic_loss : 0.004
[Learner] Update_iteration: 117060 	 | actor_loss : -18.241 	 | critic_loss : 0.003
[Learner] Update_iteration: 117120 	 | actor_loss : -18.226 	 | critic_loss : 0.002
[Learner] Update_iteration: 117180 	 | actor_loss : -18.219 	 | critic_loss : 0.002
[Learner] Update_iteration: 117240 	 | actor_loss : -18.212 	 | critic_loss : 0.002
[Learner] Update_iteration: 117300 	 | actor_loss : -18.206 	 | critic_loss : 0.002
[Learner] Update_iteration: 117360 	 | actor_loss : -18.193 	 | critic_loss : 0.002
[Learner] Update_iteration: 117420 	 | actor_loss : -18.184 	 | critic_loss : 0.002
[Learner] Update_iteration: 117480 	 | actor_loss : -18.174 	 | critic_loss : 0.003
[Learner] Update_iteration: 117540 	 | actor_loss : -18.166 	 | critic_loss : 0.001
[Learner] Update_iteration: 117600 	 | actor_loss : -18.153 	 | critic_loss : 0.009
[Learner] Update_iteration: 117660 	 | actor_loss : -18.137 	 | critic_loss : 0.003
[Learner] Update_iteration: 117720 	 | actor_loss : -18.136 	 | critic_loss : 0.003
[Learner] Update_iteration: 117780 	 | actor_loss : -18.126 	 | critic_loss : 0.003
[Learner] Update_iteration: 117840 	 | actor_loss : -18.112 	 | critic_loss : 0.004
[Learner] Update_iteration: 117900 	 | actor_loss : -18.106 	 | critic_loss : 0.005
[Learner] Update_iteration: 117960 	 | actor_loss : -18.097 	 | critic_loss : 0.012
[Learner] Update_iteration: 118020 	 | actor_loss : -18.086 	 | critic_loss : 0.006
[Learner] Update_iteration: 118080 	 | actor_loss : -18.067 	 | critic_loss : 0.004
[Learner] Update_iteration: 118140 	 | actor_loss : -18.066 	 | critic_loss : 0.001
[Learner] Update_iteration: 118200 	 | actor_loss : -18.061 	 | critic_loss : 0.001
[Learner] Update_iteration: 118260 	 | actor_loss : -18.046 	 | critic_loss : 0.003
[Learner] Update_iteration: 118320 	 | actor_loss : -18.047 	 | critic_loss : 0.003
[Learner] Update_iteration: 118380 	 | actor_loss : -18.026 	 | critic_loss : 0.002
[Learner] Update_iteration: 118440 	 | actor_loss : -18.018 	 | critic_loss : 0.005
[Learner] Update_iteration: 118500 	 | actor_loss : -18.005 	 | critic_loss : 0.010
[Learner] Update_iteration: 118560 	 | actor_loss : -18.001 	 | critic_loss : 0.005
[Learner] Update_iteration: 118620 	 | actor_loss : -17.993 	 | critic_loss : 0.014
[Learner] Update_iteration: 118680 	 | actor_loss : -17.991 	 | critic_loss : 0.005
[Learner] Update_iteration: 118740 	 | actor_loss : -17.971 	 | critic_loss : 0.003
[Learner] Update_iteration: 118800 	 | actor_loss : -17.964 	 | critic_loss : 0.003
[Learner] Update_iteration: 118860 	 | actor_loss : -17.939 	 | critic_loss : 0.002
[Learner] Update_iteration: 118920 	 | actor_loss : -17.934 	 | critic_loss : 0.002
[Learner] Update_iteration: 118980 	 | actor_loss : -17.930 	 | critic_loss : 0.001
[Learner] Update_iteration: 119040 	 | actor_loss : -17.925 	 | critic_loss : 0.003
[Learner] Update_iteration: 119100 	 | actor_loss : -17.897 	 | critic_loss : 0.003
[Learner] Update_iteration: 119160 	 | actor_loss : -17.903 	 | critic_loss : 0.002
[Learner] Update_iteration: 119220 	 | actor_loss : -17.888 	 | critic_loss : 0.003
[Learner] Update_iteration: 119280 	 | actor_loss : -17.871 	 | critic_loss : 0.001
[Learner] Update_iteration: 119340 	 | actor_loss : -17.875 	 | critic_loss : 0.002
[Learner] Update_iteration: 119400 	 | actor_loss : -17.861 	 | critic_loss : 0.011
[Learner] Update_iteration: 119460 	 | actor_loss : -17.842 	 | critic_loss : 0.009
[Learner] Update_iteration: 119520 	 | actor_loss : -17.852 	 | critic_loss : 0.007
[Learner] Update_iteration: 119580 	 | actor_loss : -17.830 	 | critic_loss : 0.005
[Learner] Update_iteration: 119640 	 | actor_loss : -17.835 	 | critic_loss : 0.003
[Learner] Update_iteration: 119700 	 | actor_loss : -17.815 	 | critic_loss : 0.004
[Learner] Update_iteration: 119760 	 | actor_loss : -17.809 	 | critic_loss : 0.003
[Learner] Update_iteration: 119820 	 | actor_loss : -17.799 	 | critic_loss : 0.004
[Learner] Update_iteration: 119880 	 | actor_loss : -17.777 	 | critic_loss : 0.004
[Learner] Update_iteration: 119940 	 | actor_loss : -17.773 	 | critic_loss : 0.002
[Learner] Update_iteration: 120000 	 | actor_loss : -17.765 	 | critic_loss : 0.003
[Learner] Update_iteration: 120060 	 | actor_loss : -17.755 	 | critic_loss : 0.002
[Learner] Update_iteration: 120120 	 | actor_loss : -17.753 	 | critic_loss : 0.003
[Learner] Update_iteration: 120180 	 | actor_loss : -17.741 	 | critic_loss : 0.002
[Learner] Update_iteration: 120240 	 | actor_loss : -17.731 	 | critic_loss : 0.002
[Learner] Update_iteration: 120300 	 | actor_loss : -17.719 	 | critic_loss : 0.002
[Learner] Update_iteration: 120360 	 | actor_loss : -17.711 	 | critic_loss : 0.007
[Learner] Update_iteration: 120420 	 | actor_loss : -17.702 	 | critic_loss : 0.004
[Learner] Update_iteration: 120480 	 | actor_loss : -17.687 	 | critic_loss : 0.006
[Learner] Update_iteration: 120540 	 | actor_loss : -17.680 	 | critic_loss : 0.003
[Learner] Update_iteration: 120600 	 | actor_loss : -17.672 	 | critic_loss : 0.009
[Learner] Update_iteration: 120660 	 | actor_loss : -17.665 	 | critic_loss : 0.003
[Learner] Update_iteration: 120720 	 | actor_loss : -17.656 	 | critic_loss : 0.004
[Learner] Update_iteration: 120780 	 | actor_loss : -17.647 	 | critic_loss : 0.005
[Learner] Update_iteration: 120840 	 | actor_loss : -17.642 	 | critic_loss : 0.002
[Learner] Update_iteration: 120900 	 | actor_loss : -17.622 	 | critic_loss : 0.002
[Learner] Update_iteration: 120960 	 | actor_loss : -17.614 	 | critic_loss : 0.002
[Learner] Update_iteration: 121020 	 | actor_loss : -17.604 	 | critic_loss : 0.011
[Learner] Update_iteration: 121080 	 | actor_loss : -17.603 	 | critic_loss : 0.010
[Learner] Update_iteration: 121140 	 | actor_loss : -17.584 	 | critic_loss : 0.011
[Learner] Update_iteration: 121200 	 | actor_loss : -17.586 	 | critic_loss : 0.002
[Learner] Update_iteration: 121260 	 | actor_loss : -17.572 	 | critic_loss : 0.002
[Learner] Update_iteration: 121320 	 | actor_loss : -17.562 	 | critic_loss : 0.003
[Learner] Update_iteration: 121380 	 | actor_loss : -17.554 	 | critic_loss : 0.004
[Learner] Update_iteration: 121440 	 | actor_loss : -17.545 	 | critic_loss : 0.003
[Learner] Update_iteration: 121500 	 | actor_loss : -17.533 	 | critic_loss : 0.001
[Learner] Update_iteration: 121560 	 | actor_loss : -17.530 	 | critic_loss : 0.002
[Learner] Update_iteration: 121620 	 | actor_loss : -17.522 	 | critic_loss : 0.002
[Learner] Update_iteration: 121680 	 | actor_loss : -17.500 	 | critic_loss : 0.002
[Learner] Update_iteration: 121740 	 | actor_loss : -17.495 	 | critic_loss : 0.001
[Learner] Update_iteration: 121800 	 | actor_loss : -17.490 	 | critic_loss : 0.002
[Learner] Update_iteration: 121860 	 | actor_loss : -17.481 	 | critic_loss : 0.002
[Learner] Update_iteration: 121920 	 | actor_loss : -17.456 	 | critic_loss : 0.011
[Learner] Update_iteration: 121980 	 | actor_loss : -17.478 	 | critic_loss : 0.005
[Learner] Update_iteration: 122040 	 | actor_loss : -17.448 	 | critic_loss : 0.003
[Learner] Update_iteration: 122100 	 | actor_loss : -17.433 	 | critic_loss : 0.003
[Learner] Update_iteration: 122160 	 | actor_loss : -17.438 	 | critic_loss : 0.008
[Learner] Update_iteration: 122220 	 | actor_loss : -17.425 	 | critic_loss : 0.002
[Learner] Update_iteration: 122280 	 | actor_loss : -17.404 	 | critic_loss : 0.001
[Learner] Update_iteration: 122340 	 | actor_loss : -17.415 	 | critic_loss : 0.003
[Learner] Update_iteration: 122400 	 | actor_loss : -17.394 	 | critic_loss : 0.004
[Learner] Update_iteration: 122460 	 | actor_loss : -17.385 	 | critic_loss : 0.002
[Learner] Update_iteration: 122520 	 | actor_loss : -17.377 	 | critic_loss : 0.002
[Learner] Update_iteration: 122580 	 | actor_loss : -17.360 	 | critic_loss : 0.007
[Learner] Update_iteration: 122640 	 | actor_loss : -17.380 	 | critic_loss : 0.007
[Learner] Update_iteration: 122700 	 | actor_loss : -17.348 	 | critic_loss : 0.001
[Learner] Update_iteration: 122760 	 | actor_loss : -17.335 	 | critic_loss : 0.002
[Learner] Update_iteration: 122820 	 | actor_loss : -17.349 	 | critic_loss : 0.003
[Learner] Update_iteration: 122880 	 | actor_loss : -17.327 	 | critic_loss : 0.001
[Learner] Update_iteration: 122940 	 | actor_loss : -17.310 	 | critic_loss : 0.001
[Learner] Update_iteration: 123000 	 | actor_loss : -17.306 	 | critic_loss : 0.001
[Learner] Update_iteration: 123060 	 | actor_loss : -17.295 	 | critic_loss : 0.008
[Learner] Update_iteration: 123120 	 | actor_loss : -17.292 	 | critic_loss : 0.012
[Learner] Update_iteration: 123180 	 | actor_loss : -17.268 	 | critic_loss : 0.006
[Learner] Update_iteration: 123240 	 | actor_loss : -17.271 	 | critic_loss : 0.003
[Learner] Update_iteration: 123300 	 | actor_loss : -17.261 	 | critic_loss : 0.002
[Learner] Update_iteration: 123360 	 | actor_loss : -17.245 	 | critic_loss : 0.004
[Learner] Update_iteration: 123420 	 | actor_loss : -17.235 	 | critic_loss : 0.003
[Learner] Update_iteration: 123480 	 | actor_loss : -17.229 	 | critic_loss : 0.003
[Learner] Update_iteration: 123540 	 | actor_loss : -17.231 	 | critic_loss : 0.002
[Learner] Update_iteration: 123600 	 | actor_loss : -17.215 	 | critic_loss : 0.004
[Learner] Update_iteration: 123660 	 | actor_loss : -17.210 	 | critic_loss : 0.002
[Learner] Update_iteration: 123720 	 | actor_loss : -17.198 	 | critic_loss : 0.002
[Learner] Update_iteration: 123780 	 | actor_loss : -17.190 	 | critic_loss : 0.006
[Learner] Update_iteration: 123840 	 | actor_loss : -17.171 	 | critic_loss : 0.003
